A,B,C,D,E,F,G,H,I,J,K,L,M
3575.341526,703.2552424,101009.4455,99748.94838,0.325481305,-0.363085135,296.0540112,62.37439622,3.93640576,15.60464389,10.68331873,0,366.0534577
3522.744548,443.6202075,101017.3009,99756.62924,0.086122276,-0.213062114,295.6505885,65.05269144,3.932151121,15.15689208,10.70445628,0,242.6987546
3476.043182,183.9851726,101029.5362,99766.91159,-0.161421289,-0.086546631,295.0157355,69.49492967,4.024062856,20.43463855,9.997884078,0,109.6727395
3426.492846,92.96387474,101041.7782,99777.20145,-0.408735672,0.039917221,294.3809864,73.93558469,4.116418192,25.71208742,9.289334812,0,84.83726171
3399.833647,1.94257684,101066.1017,99800.98086,-0.243752743,0.073498527,293.9329275,75.52801998,5.006811133,30.45415213,5.024056136,0,22.60823644
3333.304369,0.97128842,101090.4213,99824.7557,-0.078776326,0.107217308,293.4849195,77.12049623,5.897295829,35.19054017,0.761269128,0,20.84598729
3300.085144,0,101107.6272,99840.30864,0.074483321,0.388254314,293.1283019,78.78664623,6.952847006,29.71461429,0.980994128,0,43.26622585
3219.054952,0,101124.8251,99855.85335,0.227714827,0.669238049,292.7717746,80.45188343,8.008157231,24.24283919,1.201207411,0,3.194700867
3151.798901,0,101127.5898,99856.59453,0.330321268,0.854387926,292.5777451,80.47499225,8.629996937,26.23832978,2.299841823,0,45.38548797
3104.018047,0,101130.3425,99857.32519,0.432864052,1.039482023,292.3837272,80.49781692,9.251452882,28.23397037,3.397452597,0,28.5331258
3057.56879,0,101111.5484,99839.13401,0.420889341,1.124229199,292.2102566,80.00945516,9.182522293,30.49945566,2.65353948,0,39.44436559
3039.222872,0,101092.7503,99820.9379,0.408953365,1.208946696,292.0368335,79.52103264,9.113716166,32.76610142,1.910931638,0,57.50821126
2967.603511,0,101066.7797,99793.85554,0.46670198,1.240269225,291.9489512,78.92330617,9.268815196,37.12041318,3.516514885,0,29.60263102
2904.580735,0,101028.4602,99755.67197,0.569809798,1.319614415,292.8613816,73.17458807,15.27690806,62.32241202,56.8329427,0.000934692,28.25777864
2856.383216,0,101009.7249,99736.98374,0.645576404,1.275785621,292.7011757,74.06369395,14.28023718,63.22286496,61.78038387,0.02896778,27.69697577
2825.771461,0,100990.9954,99718.30123,0.721396921,1.231781288,292.5409584,74.95322333,13.28465934,64.12144216,66.72447888,0.057004698,31.34186042
2797.624825,0,100982.7601,99709.92476,0.894202712,0.871981317,292.3602525,76.60463804,14.25547964,61.64557158,65.648823,0.091931021,0
2873.583276,0,100974.5266,99701.54913,1.066792468,0.512414596,292.1795441,78.2560619,15.22636934,59.16904994,64.57419713,0.126844579,32.75138171
2988.30813,0,100969.4972,99694.68736,0.850734535,0.572464361,291.99425,79.92394719,16.32212611,55.521297,65.35256478,0.138793256,32.68029183
3075.869801,-4.55E-13,100964.4703,99687.8294,0.6347353,0.632425537,291.8089917,81.591381,17.41806798,51.87492194,66.12702379,0.150693934,38.65745099
3142.592287,0,100963.9115,99687.79998,0.524330885,0.533015302,291.6881976,82.44658394,18.84701916,50.70736018,59.86985321,0.076245404,53.8259392
3142.394318,3.255222044,100963.3566,99687.77375,0.413967522,0.43375412,291.5674302,83.30164077,20.27537912,49.53957661,53.61450888,0.001837725,24.86291682
3129.443522,6.510444088,100969.8566,99693.45904,0.377456204,0.602639943,291.4946655,83.89384371,20.64014265,47.97277073,50.64460888,0.000918607,66.70464638
3065.700709,66.79781134,100976.3621,99699.15117,0.341028167,0.77140761,291.4220331,84.48569706,21.00631598,46.40819043,47.67522109,0,95.14114236
2988.204545,127.0851786,100992.8621,99717.13058,0.454422553,0.727611769,291.5874743,84.44864412,23.90872009,48.8474316,45.62730845,0,102.9181487
2939.124564,223.2496444,101009.3614,99735.10808,0.567894305,0.68378737,291.7529853,84.41137672,26.8123505,51.28689619,43.58186514,3.17E-05,125.0204831
2964.188153,319.4141103,101024.5967,99749.65808,0.820549676,0.588588329,292.04425,83.98829142,31.92207697,54.12826972,45.97875602,0.057016953,162.8798539
3008.676473,422.1407205,101039.8269,99764.20333,1.073100807,0.493526879,292.3355059,83.56497521,37.02969153,56.96812973,48.37507963,0.11395961,217.798185
3077.004915,524.8673306,101045.974,99770.20628,1.13812473,0.64599066,292.6108883,82.72623992,38.33798271,57.08517679,49.75088551,0.09419858,260.4444902
3189.850956,619.3767518,101052.116,99776.20495,1.203118888,0.798297784,292.8862484,81.88748516,39.64547526,57.20234991,51.12582812,0.074505464,315.2500547
3382.284402,713.8861731,101049.1748,99774.52554,1.214565153,0.668776425,293.1215719,81.01371457,39.51623702,57.54629696,50.94774598,0.176987081,319.941278
3556.019438,815.6797587,101046.2304,99772.84348,1.226070584,0.539216677,293.3568658,80.14007853,39.38769769,57.88804397,50.7693846,0.279348192,227.5813987
3637.077927,917.4733444,101037.4951,99766.39642,1.34401576,0.340592652,293.538807,79.50849324,40.51648299,54.27189103,50.08866203,0.164918045,204.5737001
3676.669053,1054.13015,101028.7535,99759.94231,1.461881807,0.142128311,293.7207939,78.87663058,41.64232184,50.65696278,49.40505845,0.050539471,368.1463376
3710.388745,1190.786955,101008.6359,99740.80996,1.437392365,0.230933385,293.985088,77.74580117,37.4675189,49.24525984,43.53849668,0.028940206,410.7966699
3721.627327,1384.538074,100988.5125,99721.67182,1.412915513,0.319706431,294.2494433,76.61452017,33.29393587,47.83372364,37.67146978,0.007354984,461.3889581
3740.681553,1578.289192,100958.1008,99692.11888,1.411086042,0.350859275,294.6238256,74.67083488,31.31496528,46.72216482,30.9676639,0.011031454,452.1604394
3619.997371,1644.237682,100927.6919,99662.56968,1.409310393,0.381843199,294.998126,72.72772152,29.33619733,45.6106798,24.2702296,0.014702308,146.6396766
3418.603049,1710.186171,100902.486,99639.75792,1.504359276,0.108939765,295.2249201,71.81351269,27.72198851,44.63195921,29.03527136,0.008268484,7.072861048
3628.473045,1620.347501,100877.2877,99616.95175,1.599321239,-0.163869222,295.4515968,70.89986362,26.10873551,43.65317519,33.79406043,0.001837725,79.83218406
3761.999407,1530.508831,100865.6994,99604.2194,1.537916366,-0.266769636,295.4669791,70.99319597,26.21501493,42.56028401,27.30423807,0.000918607,38.185507
3742.700485,1402.389057,100854.1125,99591.48932,1.476497429,-0.369651371,295.4822933,71.08673393,26.3208994,41.46887962,20.82964339,0,39.00929844
3784.554581,1274.269282,100844.9361,99582.8452,1.389779447,-0.438931695,295.3750286,71.55016629,25.71629058,43.05220315,41.7496218,0,48.84113555
3758.581781,1050.877609,100835.76,99574.20142,1.30296851,-0.508090449,295.2677372,72.01378568,25.11021611,44.63576484,62.65767323,7.66E-07,21.44211229
3772.200098,827.4859347,100827.2306,99566.17201,1.048931616,-0.358545743,295.1122666,72.81389156,21.86745405,46.64777072,62.10907246,0.001379442,39.32841989
3775.388734,719.8747611,100818.702,99558.14247,0.7949536,-0.209178217,294.9568408,73.61394658,18.62595658,48.66015718,61.54926277,0.002756587,39.06345016
3773.914572,612.2635875,100811.702,99549.87776,0.646895873,-0.378557276,294.8819878,74.32249952,17.65944217,51.35719541,40.824594,0.001377911,46.0635711
3675.463003,478.6429588,100804.705,99541.61662,0.498738614,-0.547836566,294.8070468,75.03176824,16.69264452,54.053731,20.12248033,1.02E-06,17.48125539
3585.845382,345.02233,100803.0873,99539.76368,0.171523208,-0.537631154,294.5737233,77.02871824,15.21631335,55.84600747,39.9969628,0.001839257,17.95054775
3526.302672,218.8759016,100801.4735,99537.91436,-0.155598762,-0.527362946,294.3403352,79.02598475,13.73918672,57.63734648,59.85530726,0.003679024,15.48448566
3490.624888,92.72947314,100806.7971,99542.59083,-0.314628467,-0.404125382,293.9908352,81.59264357,10.83104437,57.74218177,50.68136414,0.008274612,39.16785644
3446.537428,46.99083177,100812.1258,99547.27239,-0.473429164,-0.281056327,293.6413672,84.15866042,7.923962347,57.84612348,41.50877176,0.012864073,32.92824128
3424.996326,1.252190396,100826.8317,99561.11063,-0.220241926,-0.461137304,293.3494555,85.56977513,6.924421758,56.34250878,34.76618059,0.006430249,31.87184602
3366.145103,0.626095198,100841.5384,99574.94987,0.032699039,-0.640968961,293.0575746,86.980887,5.925168396,54.83977728,28.02666511,0,16.68039353
3327.285641,0,100857.7149,99590.60576,-0.157405522,-0.372274355,292.8212511,88.38689876,5.442633513,54.92594493,26.82033064,0,32.28728261
3242.700352,0,100873.8824,99606.25192,-0.347535643,-0.103607004,292.5850174,89.79201764,4.960510318,55.01192628,25.61162257,0,23.30906009
3179.232077,0,100874.0295,99604.41368,-0.583646496,0.116027799,292.5104586,89.59083235,5.21901132,54.76275569,20.1328161,0,32.3661196
3108.585439,0,100874.1673,99602.56824,-0.819524605,0.335445337,292.4359367,89.38920975,5.477413391,54.51213702,14.65655396,0,34.7999792
3065.777576,0,100857.6967,99587.75059,-0.636696076,0.164004349,292.4277896,88.40088034,5.5578358,51.65641349,13.75754008,0,18.51685284
3012.294718,0,100841.2275,99572.93301,-0.454008877,-0.00745934,292.4195453,87.41371808,5.638513519,48.8004135,12.85937432,0,26.25139543
2949.951754,0,100827.1687,99558.22712,-0.525576495,-0.219762043,292.23631,88.52626808,6.17849499,45.44706938,13.48696049,0,30.07414531
2910.286733,0,100601.5741,99332.15678,-0.424873848,-0.448803604,290.9970188,96.0910647,26.2403382,25.52707026,0,0,23.03001335
2827.193336,0,100576.0446,99307.29795,-0.440270053,-0.403758369,290.8190482,96.37693234,30.5443882,22.95353232,0,0,26.31216198
2798.437896,0,100550.5221,99282.44521,-0.455656347,-0.358723298,290.6410802,96.66275669,34.84700607,20.38038653,0,2.55E-07,18.1914901
2790.706871,0,100537.2868,99268.52756,-0.453210268,-0.331974395,290.4678449,96.87067728,36.57322666,18.51272359,0,0.000459814,33.66891959
2901.227869,0,100524.0571,99254.61567,-0.450778349,-0.305236761,290.2946369,97.07848848,38.29971054,16.64593148,0,0.000919118,26.63332154
2972.441001,0,100520.91,99251.04802,-0.473822515,-0.298771938,290.1704899,97.08950906,40.49985171,16.34577266,0,0.000919118,26.84665089
3091.996727,0,100517.7717,99247.48948,-0.496804649,-0.292287034,290.04635,97.10059394,42.69877139,16.04653335,0,0.000919373,58.13280933
3174.921299,0,100530.3599,99260.31889,-0.408191298,-0.249676887,289.9351147,97.22732629,42.70020668,17.40151071,0,0.001378932,39.05342969
3140.969934,6.119918792,100542.9532,99273.15266,-0.319522227,-0.207102173,289.8239347,97.35398958,42.70060398,18.7559906,0,0.001838235,33.72311862
3131.362916,12.23983758,100564.5414,99293.82031,-0.130613206,-0.228271799,289.8123465,97.35640134,40.83364221,19.21554649,0,0.001838235,63.03842064
3095.819712,124.5020048,100586.1323,99314.49054,0.05825773,-0.249411807,289.8010648,97.35798133,38.96543821,19.67506807,0,0.00183798,103.3333378
3020.104342,236.7641719,100612.5441,99339.81995,0.178614983,-0.217267513,290.3412118,95.86320781,34.86244703,20.07287983,0,0.001378421,166.2260035
2939.516293,480.7738266,100638.9533,99365.14819,0.298906812,-0.185168357,290.8814803,94.36755002,30.76200575,20.47090062,0,0.000919118,287.8989333
2983.43722,724.7834814,100660.7768,99388.35995,0.301500685,-0.234273113,291.6402156,91.28112061,31.24883517,21.24496533,0,0.000919118,399.4236007
2982.189409,983.2698978,100682.5907,99411.56257,0.304095659,-0.28345722,292.3988404,88.19524166,31.73415267,22.0177479,0,0.000918862,562.4708646
3067.695053,1241.756314,100687.0613,99418.31257,0.308669239,-0.475394143,292.9586345,86.09963872,29.49955267,20.48397437,0,0.000459304,582.7531159
3190.170105,1618.416129,100691.5253,99425.0559,0.313246307,-0.667305797,293.5184437,84.00379133,27.26389712,18.94904397,0,0,568.0374599
3420.657941,1995.075944,100684.2018,99419.80002,0.324099769,-0.813760934,294.1052966,81.46818545,23.12930212,15.33289662,0,0,552.6280845
3603.421291,2374.282121,100676.8811,99414.54692,0.335044508,-0.960306086,294.6920783,78.93304164,18.99700332,11.71787661,0,0,568.1084505
3730.835758,2753.488298,100674.5575,99414.29986,0.510199379,-1.268789556,295.1506665,77.22917105,18.99557156,10.13095956,0,0,658.8368076
3786.443313,3038.37956,100672.2298,99414.0476,0.685203395,-1.577104157,295.6091775,75.52558776,18.99257442,8.543432147,0,0,681.7748004
3887.614997,3323.293321,100662.3475,99404.42995,0.588820424,-1.581621598,295.9286775,74.33885247,16.17346795,5.857884205,0,0,698.6090566
3924.432429,3506.720167,100652.4705,99394.81801,0.492591166,-1.586293572,296.2480617,73.15256213,13.35593084,3.173376256,0,0,542.6355518
3961.129109,3690.09011,100652.3529,99395.47095,0.672889607,-1.868970307,296.3591205,72.76674448,13.36167319,2.359813377,0,0,429.3795645
3840.906765,3689.272581,100652.2334,99396.12211,0.852987018,-2.151429473,296.4701362,72.38092056,13.36710518,1.546292384,0,0,311.907312
3664.669275,3688.369573,100648.8511,99393.56623,0.671430827,-2.042480796,296.5035774,71.98381468,12.81419571,0.808126116,0,0,335.068053
3800.872515,3562.007342,100645.4737,99391.01455,0.490021464,-1.933617152,296.5369664,71.58708313,12.26170192,0.070409036,0,0,937.5033419
3949.137997,3435.947673,100651.1502,99396.03514,0.572757273,-1.977725505,296.4765547,71.86378019,12.45701987,0.140779065,0,0,1032.648784
3958.242989,3168.617757,100656.8299,99401.05945,0.65546268,-2.02177723,296.4160763,72.1406948,12.65252371,0.211051358,0,0,1029.045217
3959.630762,2901.186779,100668.3005,99412.77121,0.683475651,-1.963955759,296.2357233,72.80898598,13.18245288,0.105496358,0,0,974.6517193
3937.8643,2542.362847,100679.7661,99424.47713,0.711436591,-1.906107098,296.0552947,73.47754042,13.71364744,0,0,0,871.455864
3911.530133,2183.538915,100682.325,99425.66537,0.645794632,-1.79934148,295.7386476,74.61971101,16.52126908,0,0,0,805.055582
3909.408467,1776.670062,100684.8848,99426.85424,0.580159101,-1.692566574,295.4219867,75.76206611,19.327011,0,0.000409294,0,659.0112728
3898.154813,1369.80121,100689.2083,99429.19248,0.526087425,-1.56908175,295.0804279,77.23635729,18.75112297,0,0.737138706,0,520.6097635
3806.823882,1064.728673,100693.5378,99431.53725,0.471988777,-1.445583935,294.7388435,78.71083404,18.17479134,0,1.474917284,0,418.5947634
3688.042241,759.6561368,100708.5966,99445.64019,0.369368812,-1.298714376,294.3511964,80.51916345,16.80041831,0,4.100146696,0,251.573559
3618.721193,484.0985679,100723.6606,99459.74743,0.266779704,-1.151883711,293.9634604,82.32825384,15.42624714,0,6.726003214,0,182.5360959
3564.871141,208.5409989,100747.9547,99481.60038,0.21970051,-1.07502177,293.4157251,85.50634796,14.41522297,0,10.4800241,0,110.7613771
3505.818369,105.7302865,100772.2498,99503.45432,0.172629307,-0.998135,292.8680366,88.68400245,13.40727049,0,14.23587364,0,80.36814513
3465.214694,2.919574092,100798.3969,99527.11609,0.139934236,-0.876581965,292.4044778,91.07075833,17.92530408,0,21.28149011,0,28.5836917
3406.60277,1.459787046,100824.5428,99550.7776,0.107223318,-0.755015473,291.9410056,93.45699635,22.44076143,0,28.32976181,2.55E-07,26.70326261
3376.236282,-9.09E-13,100848.6899,99573.98348,0.046002418,-0.609240455,291.6333879,94.91159635,22.32156881,0,40.15478034,0.000459814,37.75525091
3270.83265,0,100872.826,99597.17894,-0.015301997,-0.463485413,291.3258153,96.3654036,22.20265463,0,51.97811861,0.000919118,17.90903267
3177.58604,0,100877.2083,99601.61717,-0.226850421,-0.353666521,291.0992565,96.39305948,22.58465575,0,60.77866861,0.000919118,36.06337497
3133.572743,0,100881.5842,99606.04894,-0.438331601,-0.243815248,290.8727195,96.42032219,22.96791189,0,69.57736122,0.000919373,46.83818162
3094.09368,0,100874.2606,99598.84894,-0.528841525,-0.07570936,290.6854548,95.74026042,25.60894247,0,75.03462005,0.001378932,33.2197327
3040.369982,-4.55E-13,100866.9383,99591.65008,-0.619199293,0.092284502,290.498185,95.05970745,28.24704816,0,80.4872769,0.001838235,42.2732637
2972.898978,0,100861.6735,99586.50891,-0.435827704,0.058745258,290.3018027,93.49547804,25.62325179,0,77.66099455,0.001838235,25.57425682
2916.882579,0,100869.9313,99596.5603,0.308257883,0.188143621,290.5336092,96.50729878,7.372907658,6.502654055,72.90837195,0,36.24711088
2852.098566,-4.55E-13,100852.196,99578.03971,0.262210945,0.209166694,290.4654916,95.81686054,7.115844364,6.308775878,76.92376901,0,7.293714665
2836.543154,0,100834.4541,99559.51379,0.216120797,0.230093653,290.3974028,95.12622185,6.859375461,6.114701433,80.93949797,0,39.9032881
2851.365439,0,100804.7482,99531.39614,0.092296938,0.078112139,290.3812557,94.07496891,7.672216319,5.567539256,85.55231856,0,19.50676595
2900.08265,0,100775.0473,99503.28214,-0.031593717,-0.073802361,290.3651058,93.02371095,8.48453858,5.019636679,90.15998108,0,31.57813159
2973.108382,0,100754.2237,99481.71743,-0.275651664,-0.105157714,290.3438706,91.96342566,8.363901962,3.139753797,85.48827225,0,15.3758981
3070.660381,0,100733.4092,99460.16262,-0.519682766,-0.136384361,290.3226214,90.90314669,8.242502606,1.261012632,80.81997662,0,39.91255312
3139.463588,0,100728.821,99456.40379,-0.715419048,0.063931322,290.2764155,89.85425258,6.748936982,1.436220105,82.29200897,0,22.45030383
3146.703193,6.694904027,100724.2349,99452.64743,-0.911033173,0.264185486,290.230215,88.8055028,5.255923469,1.611591136,83.76174273,0,35.16185175
3149.581617,13.38980805,100723.5879,99453.31802,-0.886886197,0.353769316,290.1935973,88.0164175,4.756155222,2.081202486,81.09629861,0,61.0913989
3098.78723,123.9691434,100722.9396,99453.98676,-0.86267676,0.443339655,290.1573128,87.22632358,4.256008795,2.550525416,78.43183664,0,77.64236296
3013.644932,234.5484788,100720.1455,99451.33088,-0.726100648,0.508640505,290.7203422,84.62170299,3.075516989,2.500979563,77.53425428,0,151.377732
2948.432472,475.9752491,100717.3604,99448.68557,-0.589426104,0.573903726,291.2835921,82.01652039,1.896106263,2.4521781,76.63681076,0,244.4221841
2949.527524,717.4020195,100730.8604,99465.06792,-0.27567284,0.571472915,292.2435627,78.40028804,2.66155811,3.742533805,75.98912253,0,296.0110799
